estaci_n,tipo,coordenada_x,coordenada_y,date,time,out,hum,speed,dir,bar,rain,rad,index
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-26T00:00:00.000,1899-12-31T15:00:00.000,24.3,-999.0,-999.0,-999,651.3,0.0,617.0,3.2
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-26T00:00:00.000,1899-12-31T16:00:00.000,23.7,-999.0,-999.0,-999,651.2,0.0,391.0,2.1
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-26T00:00:00.000,1899-12-31T17:00:00.000,22.1,-999.0,-999.0,-999,651.5,0.0,243.0,1.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-26T00:00:00.000,1899-12-31T18:00:00.000,20.9,-999.0,-999.0,-999,652.0,0.0,55.0,0.1
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-26T00:00:00.000,1899-12-31T19:00:00.000,20.1,-999.0,-999.0,-999,652.8,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-26T00:00:00.000,1899-12-31T20:00:00.000,19.7,-999.0,-999.0,-999,653.7,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-26T00:00:00.000,1899-12-31T21:00:00.000,19.6,-999.0,-999.0,-999,654.5,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-26T00:00:00.000,1899-12-31T22:00:00.000,19.2,-999.0,-999.0,-999,654.5,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-26T00:00:00.000,1899-12-31T23:00:00.000,18.9,-999.0,-999.0,-999,654.5,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T00:00:00.000,18.2,-999.0,-999.0,-999,654.2,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T01:00:00.000,17.8,-999.0,-999.0,-999,654.1,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T02:00:00.000,17.8,-999.0,-999.0,-999,653.9,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T03:00:00.000,17.4,-999.0,-999.0,-999,653.7,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T04:00:00.000,16.8,-999.0,-999.0,-999,653.5,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T05:00:00.000,16.6,-999.0,-999.0,-999,653.7,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T06:00:00.000,16.6,-999.0,-999.0,-999,654.1,0.2,2.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T07:00:00.000,17.4,-999.0,-999.0,-999,654.9,0.0,13.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T08:00:00.000,18.7,-999.0,-999.0,-999,655.0,0.0,107.0,0.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T09:00:00.000,20.3,-999.0,-999.0,-999,655.0,0.0,187.0,1.9
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T10:00:00.000,23.1,-999.0,-999.0,-999,654.8,0.0,559.0,4.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T11:00:00.000,23.4,-999.0,-999.0,-999,654.0,0.0,386.0,5.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T12:00:00.000,22.8,-999.0,-999.0,-999,653.4,0.0,213.0,3.3
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T13:00:00.000,24.8,-999.0,-999.0,-999,652.7,0.0,661.0,5.9
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T14:00:00.000,24.7,-999.0,-999.0,-999,652.1,0.0,517.0,3.7
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T15:00:00.000,22.2,-999.0,-999.0,-999,651.5,0.0,391.0,2.3
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T16:00:00.000,22.1,-999.0,-999.0,-999,651.5,0.2,308.0,1.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T17:00:00.000,21.1,-999.0,-999.0,-999,651.9,0.0,85.0,0.5
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T18:00:00.000,20.2,-999.0,-999.0,-999,652.3,0.0,29.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T19:00:00.000,19.6,-999.0,-999.0,-999,653.2,0.0,1.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T20:00:00.000,19.1,-999.0,-999.0,-999,653.9,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T21:00:00.000,18.8,-999.0,-999.0,-999,654.5,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T22:00:00.000,18.6,-999.0,-999.0,-999,654.7,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-27T00:00:00.000,1899-12-31T23:00:00.000,18.2,-999.0,-999.0,-999,654.7,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T00:00:00.000,17.8,-999.0,-999.0,-999,654.5,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T01:00:00.000,17.4,-999.0,-999.0,-999,654.2,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T02:00:00.000,17.0,-999.0,-999.0,-999,654.1,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T03:00:00.000,17.1,-999.0,-999.0,-999,654.0,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T04:00:00.000,17.3,-999.0,-999.0,-999,654.1,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T05:00:00.000,17.1,-999.0,-999.0,-999,654.4,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T06:00:00.000,16.9,-999.0,-999.0,-999,654.8,0.0,2.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T07:00:00.000,19.6,-999.0,-999.0,-999,655.0,0.0,100.0,0.2
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T08:00:00.000,20.3,-999.0,-999.0,-999,655.1,0.0,117.0,1.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T09:00:00.000,22.3,-999.0,-999.0,-999,654.7,0.0,478.0,3.2
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T10:00:00.000,24.2,-999.0,-999.0,-999,654.4,0.0,704.0,5.5
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T11:00:00.000,26.3,-999.0,-999.0,-999,653.7,0.0,738.0,7.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T12:00:00.000,27.3,-999.0,-999.0,-999,653.1,0.0,298.0,8.9
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T13:00:00.000,26.1,-999.0,-999.0,-999,652.6,0.0,751.0,6.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T14:00:00.000,26.3,-999.0,-999.0,-999,651.9,0.0,933.0,3.2
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T15:00:00.000,25.0,-999.0,-999.0,-999,651.6,0.0,701.0,2.5
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T16:00:00.000,25.7,-999.0,-999.0,-999,651.7,0.0,520.0,1.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T17:00:00.000,22.3,-999.0,-999.0,-999,652.3,0.0,157.0,0.9
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T18:00:00.000,21.7,-999.0,-999.0,-999,652.7,0.0,35.0,0.1
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T19:00:00.000,20.8,-999.0,-999.0,-999,653.3,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T20:00:00.000,20.1,-999.0,-999.0,-999,653.8,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T21:00:00.000,19.7,-999.0,-999.0,-999,654.2,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T22:00:00.000,19.3,-999.0,-999.0,-999,654.5,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-28T00:00:00.000,1899-12-31T23:00:00.000,19.1,-999.0,-999.0,-999,654.9,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T00:00:00.000,18.8,-999.0,-999.0,-999,654.7,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T01:00:00.000,18.7,-999.0,-999.0,-999,654.0,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T02:00:00.000,18.8,-999.0,-999.0,-999,654.1,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T03:00:00.000,18.3,-999.0,-999.0,-999,654.1,0.2,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T04:00:00.000,18.0,-999.0,-999.0,-999,654.3,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T05:00:00.000,17.5,-999.0,-999.0,-999,654.4,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T06:00:00.000,17.6,-999.0,-999.0,-999,654.6,0.0,2.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T07:00:00.000,19.8,-999.0,-999.0,-999,654.7,0.0,95.0,0.3
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T08:00:00.000,22.7,-999.0,-999.0,-999,654.9,0.0,304.0,1.6
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T09:00:00.000,23.9,-999.0,-999.0,-999,654.3,0.0,438.0,3.1
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T10:00:00.000,25.7,-999.0,-999.0,-999,653.6,0.0,710.0,5.7
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T11:00:00.000,24.7,-999.0,-999.0,-999,653.0,0.0,323.0,3.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T12:00:00.000,25.6,-999.0,-999.0,-999,652.8,0.0,387.0,4.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T13:00:00.000,26.5,-999.0,-999.0,-999,652.2,0.0,703.0,6.4
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T14:00:00.000,26.3,-999.0,-999.0,-999,651.8,0.0,807.0,3.3
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T15:00:00.000,26.4,-999.0,-999.0,-999,651.4,0.0,740.0,2.5
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T16:00:00.000,26.4,-999.0,-999.0,-999,651.3,0.0,580.0,1.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T17:00:00.000,25.2,-999.0,-999.0,-999,651.3,0.0,292.0,1.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T18:00:00.000,23.3,-999.0,-999.0,-999,651.9,0.0,61.0,0.1
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T19:00:00.000,21.4,-999.0,-999.0,-999,652.7,0.0,1.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T20:00:00.000,21.3,-999.0,-999.0,-999,653.5,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T21:00:00.000,20.5,-999.0,-999.0,-999,653.9,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T22:00:00.000,19.6,-999.0,-999.0,-999,653.8,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-29T00:00:00.000,1899-12-31T23:00:00.000,19.4,-999.0,-999.0,-999,653.9,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T00:00:00.000,20.0,-999.0,-999.0,-999,653.7,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T01:00:00.000,19.8,-999.0,-999.0,-999,653.2,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T02:00:00.000,19.4,-999.0,-999.0,-999,652.7,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T03:00:00.000,18.8,-999.0,-999.0,-999,652.8,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T04:00:00.000,18.9,-999.0,-999.0,-999,653.2,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T05:00:00.000,18.6,-999.0,-999.0,-999,653.2,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T06:00:00.000,18.3,-999.0,-999.0,-999,653.4,0.0,4.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T07:00:00.000,20.3,-999.0,-999.0,-999,653.7,0.0,79.0,0.3
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T08:00:00.000,22.8,-999.0,-999.0,-999,653.8,0.0,286.0,1.6
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T09:00:00.000,23.7,-999.0,-999.0,-999,653.7,0.0,321.0,2.5
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T10:00:00.000,24.3,-999.0,-999.0,-999,653.4,0.0,324.0,3.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T11:00:00.000,25.9,-999.0,-999.0,-999,653.0,0.0,528.0,5.7
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T12:00:00.000,24.8,-999.0,-999.0,-999,652.7,0.0,334.0,3.4
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T13:00:00.000,25.7,-999.0,-999.0,-999,652.0,0.0,429.0,4.4
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T14:00:00.000,24.3,-999.0,-999.0,-999,651.7,0.0,277.0,2.6
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T15:00:00.000,24.9,-999.0,-999.0,-999,651.4,0.0,577.0,2.7
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T16:00:00.000,24.1,-999.0,-999.0,-999,651.6,0.0,336.0,1.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T17:00:00.000,22.0,-999.0,-999.0,-999,651.8,0.0,37.0,0.1
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T18:00:00.000,20.8,-999.0,-999.0,-999,652.2,0.4,8.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T19:00:00.000,20.1,-999.0,-999.0,-999,652.6,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T20:00:00.000,19.6,-999.0,-999.0,-999,653.2,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T21:00:00.000,19.3,-999.0,-999.0,-999,654.0,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T22:00:00.000,19.2,-999.0,-999.0,-999,654.2,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-06-30T00:00:00.000,1899-12-31T23:00:00.000,19.1,-999.0,-999.0,-999,654.0,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T00:00:00.000,19.1,-999.0,-999.0,-999,653.8,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T01:00:00.000,18.8,-999.0,-999.0,-999,653.6,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T02:00:00.000,18.8,-999.0,-999.0,-999,653.3,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T03:00:00.000,18.7,-999.0,-999.0,-999,653.2,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T04:00:00.000,18.2,-999.0,-999.0,-999,652.9,0.2,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T05:00:00.000,17.9,-999.0,-999.0,-999,653.2,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T06:00:00.000,18.6,-999.0,-999.0,-999,653.8,0.0,9.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T07:00:00.000,19.7,-999.0,-999.0,-999,654.3,0.0,112.0,0.4
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T08:00:00.000,21.1,-999.0,-999.0,-999,654.6,0.0,197.0,1.2
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T09:00:00.000,21.1,-999.0,-999.0,-999,654.7,0.0,180.0,1.4
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T10:00:00.000,21.1,-999.0,-999.0,-999,654.4,0.0,150.0,1.4
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T11:00:00.000,22.7,-999.0,-999.0,-999,654.0,0.0,304.0,3.6
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T12:00:00.000,22.6,-999.0,-999.0,-999,653.5,0.0,292.0,3.1
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T13:00:00.000,22.6,-999.0,-999.0,-999,653.1,0.0,267.0,3.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T14:00:00.000,22.9,-999.0,-999.0,-999,652.6,0.0,353.0,3.4
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T15:00:00.000,23.7,-999.0,-999.0,-999,652.4,0.0,350.0,2.7
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T16:00:00.000,22.2,-999.0,-999.0,-999,652.2,0.0,258.0,1.5
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T17:00:00.000,22.2,-999.0,-999.0,-999,652.4,0.0,170.0,0.7
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T18:00:00.000,21.0,-999.0,-999.0,-999,653.2,0.0,23.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T19:00:00.000,20.3,-999.0,-999.0,-999,653.7,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T20:00:00.000,19.6,-999.0,-999.0,-999,654.5,1.4,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T21:00:00.000,19.2,-999.0,-999.0,-999,654.9,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T22:00:00.000,18.7,-999.0,-999.0,-999,655.4,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-01T00:00:00.000,1899-12-31T23:00:00.000,18.7,-999.0,-999.0,-999,655.4,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T00:00:00.000,18.7,-999.0,-999.0,-999,655.0,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T01:00:00.000,18.3,-999.0,-999.0,-999,654.6,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T02:00:00.000,17.9,-999.0,-999.0,-999,654.4,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T03:00:00.000,17.7,-999.0,-999.0,-999,654.4,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T04:00:00.000,17.4,-999.0,-999.0,-999,654.7,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T05:00:00.000,17.6,-999.0,-999.0,-999,655.0,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T06:00:00.000,17.9,-999.0,-999.0,-999,655.2,0.0,1.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T07:00:00.000,18.1,-999.0,-999.0,-999,655.8,0.0,27.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T08:00:00.000,18.9,-999.0,-999.0,-999,655.9,0.0,120.0,0.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T09:00:00.000,21.6,-999.0,-999.0,-999,655.7,0.0,434.0,3.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T10:00:00.000,23.2,-999.0,-999.0,-999,654.8,0.0,719.0,5.3
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T11:00:00.000,25.2,-999.0,-999.0,-999,654.3,0.0,738.0,7.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T12:00:00.000,25.5,-999.0,-999.0,-999,653.5,0.0,345.0,6.3
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T13:00:00.000,25.0,-999.0,-999.0,-999,652.8,0.0,794.0,6.8
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T14:00:00.000,25.0,-999.0,-999.0,-999,652.2,0.0,906.0,3.9
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T15:00:00.000,24.1,-999.0,-999.0,-999,651.7,0.0,479.0,2.7
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T16:00:00.000,22.4,-999.0,-999.0,-999,651.9,0.0,217.0,1.6
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T17:00:00.000,21.3,-999.0,-999.0,-999,652.1,0.0,82.0,0.5
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T18:00:00.000,21.2,-999.0,-999.0,-999,652.6,0.0,62.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T19:00:00.000,20.5,-999.0,-999.0,-999,653.4,0.0,1.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T20:00:00.000,19.7,-999.0,-999.0,-999,653.8,1.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T21:00:00.000,18.7,-999.0,-999.0,-999,654.4,0.4,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T22:00:00.000,18.9,-999.0,-999.0,-999,654.8,0.0,0.0,0.0
EL PANTANO,CLIMATOLOGICA,1094532,1266234,2021-07-02T00:00:00.000,1899-12-31T23:00:00.000,18.8,-999.0,-999.0,-999,654.7,0.0,0.0,0.0
